Title,Price,Rating,URL,Date_Collected,UPC,Category,Stock_Quantity
Most Wanted,35.28,3,https://books.toscrape.com/catalogue/most-wanted_623/index.html,2026-07-08,c039f5aceb093537,Mystery,12
Hide Away (Eve Duncan #20),11.84,1,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,2026-07-08,bddc6fd036eb6279,Mystery,12
Furiously Happy: A Funny Book About Horrible Things,41.46,4,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,2026-07-08,c6a29d6df8de968c,Nonfiction,12
Poisonous (Max Revere Novels #3),26.8,3,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,2026-07-08,abdd91e96515a617,Mystery,12
"Love, Lies and Spies",20.55,2,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,2026-07-08,9546d537fbf99eb6,Historical Fiction,12
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,1,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,2026-07-08,3968e3fbf4695d7c,Politics,12
Everyday Italian: 125 Simple and Delicious Recipes,20.1,5,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,2026-07-08,76319fe9d8b465a3,Food and Drink,12
Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,2026-07-08,e7fe3bf2768602cf,Mystery,12
Eleanor & Park,56.51,5,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,2026-07-08,6983328f15506cb9,Default,12
Dirty (Dive Bar #1),40.83,4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,2026-07-08,df7e628bad5782b4,Romance,12
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,1,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,2026-07-08,d069086944f2e330,Horror,12
Boar Island (Anna Pigeon #19),59.48,3,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,2026-07-08,49b24c6a41b82bd2,Mystery,12
A Paris Apartment,39.01,4,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,2026-07-08,63343e287971bb0c,Historical Fiction,12
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,1,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,2026-07-08,a4eef523118805ef,Food and Drink,12
Troublemaker: Surviving Hollywood and Scientology,48.39,2,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,2026-07-08,515cb8fcafb1ad98,Default,11
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,4,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,2026-07-08,985991708c47003e,Nonfiction,11
The Widow,27.26,2,https://books.toscrape.com/catalogue/the-widow_609/index.html,2026-07-08,6159d8b187831770,Mystery,11
The Improbability of Love,59.45,1,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,2026-07-08,437d8dea9272d0a9,Fiction,11
The Art of Startup Fundraising,21.0,3,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,2026-07-08,1c584f82a7a1c4f0,Business,11
Take Me Home Tonight (Rock Star Romance #3),53.98,3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,2026-07-08,cf62fa272b5f0fa3,Romance,11
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,2,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,2026-07-08,b06599b108e83f98,Biography,11
Playing with Fire,13.71,3,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,2026-07-08,05a61a3bd8ca4149,Mystery,11
Off the Hook (Fishing for Trouble #1),47.67,3,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,2026-07-08,b783ce08802cd1d1,Romance,11
Mothering Sunday,13.34,2,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,2026-07-08,47e1b2d43f709995,Fiction,11
"Mother, Can You Not?",16.89,5,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,2026-07-08,28b2df9fadc9f07e,Nonfiction,11
Lilac Girls,17.28,2,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,2026-07-08,bade9943ee01b63f,Historical Fiction,11
Sleeping Giants (Themis Files #1),48.74,1,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,2026-07-08,f435aa99d864077d,Science Fiction,11
Lab Girl,40.85,1,https://books.toscrape.com/catalogue/lab-girl_595/index.html,2026-07-08,825d6c44da3ca5a6,Autobiography,11
Lies and Other Acts of Love,45.14,1,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,2026-07-08,469508882dfc1991,Fiction,11
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,3,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,2026-07-08,ce8666d9b42fc9a0,Psychology,11
Grey (Fifty Shades #4),48.49,4,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,2026-07-08,b5953ca1f8a0b8d7,Womens Fiction,11
M Train,27.18,1,https://books.toscrape.com/catalogue/m-train_598/index.html,2026-07-08,5569c3fea112718e,Autobiography,11
Keep Me Posted,20.46,4,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,2026-07-08,20dc4f1ac5d4fd9c,Womens Fiction,11
"Exit, Pursued by a Bear",51.34,4,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,2026-07-08,c65c25d990fc7025,Young Adult,11
Daredevils,16.34,3,https://books.toscrape.com/catalogue/daredevils_590/index.html,2026-07-08,f608c903c451f387,Fiction,11
Born for This: How to Find the Work You Were Meant to Do,21.59,5,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,2026-07-08,816180220e8cb419,Business,11
Cravings: Recipes for What You Want to Eat,20.5,3,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,2026-07-08,2587c54f5530dafc,Food and Drink,11
Arena,21.36,4,https://books.toscrape.com/catalogue/arena_587/index.html,2026-07-08,2c34f9432069b52b,Science Fiction,11
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,3,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,2026-07-08,2b69dec0193511d9,Nonfiction,11
Adultery,20.88,5,https://books.toscrape.com/catalogue/adultery_586/index.html,2026-07-08,bb967277222e689c,Default,11
A Gentleman's Position (Society of Gentlemen #3),14.75,5,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,2026-07-08,40c4bf520c17de54,Romance,11
11/22/63,48.48,3,https://books.toscrape.com/catalogue/112263_583/index.html,2026-07-08,a9d7b75461084a26,Fiction,11
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,2,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,2026-07-08,34669b2e9d407d3a,Nonfiction,10
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,5,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,2026-07-08,96aa539bfd4c07e2,Health,10
Watchmen,58.05,4,https://books.toscrape.com/catalogue/watchmen_579/index.html,2026-07-08,d1848064c54e01c7,Add a comment,9
Without Shame,48.27,5,https://books.toscrape.com/catalogue/without-shame_580/index.html,2026-07-08,ab60e6f5a63e1cfb,Add a comment,9
Unlimited Intuition Now,58.87,4,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,2026-07-08,4fd0a2a350f016e6,Default,9
Underlying Notes,11.82,2,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,2026-07-08,0967effecd292a86,Default,9
The Shack,28.03,1,https://books.toscrape.com/catalogue/the-shack_576/index.html,2026-07-08,903a9f8090104c2c,Fiction,9
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,4,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,2026-07-08,65cfc9f242c2984a,Food and Drink,9
The Art and Science of Low Carbohydrate Living,52.98,5,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,2026-07-08,f9c87ccb2bc4853b,Health,9
The Flowers Lied,16.68,2,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,2026-07-08,33396269bcce166f,Default,9
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,1,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,2026-07-08,ca74f2e3c35a3e77,Science,9
The Book of Mormon,24.57,3,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,2026-07-08,3f25a2fedae191cc,Religion,9
Nap-a-Roo,25.08,1,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,2026-07-08,913e7109cec0cb4c,Childrens,9
The New Brand You: Your New Image Makes the Sale for You,44.05,5,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,2026-07-08,4b50fb1359ebf35d,Default,9
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,4,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,2026-07-08,ee6c67859d70186b,Default,9
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,5,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,2026-07-08,0e095ed785af7e43,Novels,9
Modern Day Fables,47.44,2,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,2026-07-08,6baac632f7711e26,Default,9
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,4,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,2026-07-08,97187f5cf0385da3,Sequential Art,9
Don't Forget Steven,33.23,1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,2026-07-08,e845d305f64154f1,Young Adult,9
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,1,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,2026-07-08,8fab4c4f6f82a4ce,Spirituality,9
Dress Your Family in Corduroy and Denim,43.68,3,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,2026-07-08,7e9068872228c474,Humor,9
The Alien Club,54.4,1,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,2026-07-08,e77594ece9b9d1fe,Young Adult,9
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,2,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,2026-07-08,7186241e043de5dc,Nonfiction,9
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,4,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,2026-07-08,d6d9ffea95f2f8bf,Art,9
A Hero's Curse (The Unseen Chronicles #1),50.49,3,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,2026-07-08,c181ca8eabe7d18c,Add a comment,9
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,2,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,2026-07-08,61cf7eb9d2cd8bb0,Add a comment,9
A Shard of Ice (The Black Symphony Saga #1),56.63,3,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,2026-07-08,63d5f1651880dcea,Fantasy,9
"Zero to One: Notes on Startups, or How to Build the Future",34.06,3,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,2026-07-08,e77033ce559947f7,Nonfiction,8
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,5,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,2026-07-08,e0bdd79c7304ee8d,Default,8
The New Drawing on the Right Side of the Brain,43.02,3,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,2026-07-08,3eec766dda26fa64,Art,8
The Martian (The Martian #1),41.39,2,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,2026-07-08,9afd00e81d6208e6,Default,8
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,4,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,2026-07-08,5a0d2e9284004266,Nonfiction,8
When Breath Becomes Air,39.36,2,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,2026-07-08,b69c852e7e3956af,Nonfiction,8
Why Not Me?,17.76,1,https://books.toscrape.com/catalogue/why-not-me_554/index.html,2026-07-08,04f6c929888f4f11,Nonfiction,8
The High Mountains of Portugal,51.15,1,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,2026-07-08,4f283dfcbeccc0d4,Fiction,8
The Grownup,35.88,1,https://books.toscrape.com/catalogue/the-grownup_546/index.html,2026-07-08,1bba4b1ba23ed2d6,Short Stories,8
Silence in the Dark (Logan Point #4),58.33,3,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,2026-07-08,e46a164cf310fd7d,Suspense,8
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,2026-07-08,1809259a5a5f1d8d,Travel,8
Shadows of the Past (Logan Point #1),39.67,5,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,2026-07-08,bee6e93e9976f4fa,Christian Fiction,8
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,1,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,2026-07-08,a2308a936e898d48,Business,8
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,5,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,2026-07-08,a2475a245c9907c4,Nonfiction,8
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,2026-07-08,d56d0710668bb39c,Philosophy,8
Please Kill Me: The Uncensored Oral History of Punk,31.19,4,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,2026-07-08,4a823d80aa30dbb0,Music,8
Out of Print: City Lights Spotlight No. 14,53.64,5,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,2026-07-08,c0fc0cd215ee1724,Poetry,8
Roller Girl,14.1,5,https://books.toscrape.com/catalogue/roller-girl_540/index.html,2026-07-08,aeb51dfbe8aeec59,Sequential Art,8
Rising Strong,21.82,3,https://books.toscrape.com/catalogue/rising-strong_539/index.html,2026-07-08,52fc458ffc756faf,Nonfiction,8
My Life Next Door (My Life Next Door ),36.39,5,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,2026-07-08,9a7291b89bd5445c,Young Adult,8
South of Sunshine,28.93,1,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,2026-07-08,331c26103d885cae,Young Adult,8
Miller's Valley,58.54,2,https://books.toscrape.com/catalogue/millers-valley_534/index.html,2026-07-08,bff270fe9c86a5a9,Fiction,8
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,3,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,2026-07-08,044534b0b28b4e87,Nonfiction,8
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,2,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,2026-07-08,4d3a4c7b442a9a4e,Nonfiction,8
Man's Search for Meaning,29.48,3,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,2026-07-08,4729afff3bea0f0a,Nonfiction,8
Les Fleurs du Mal,29.04,5,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,2026-07-08,c44c5e1425475206,Poetry,8
Left Behind (Left Behind #1),40.72,2,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,2026-07-08,29af1a2566c4e36e,Default,8
I'll Give You the Sun,56.48,1,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,2026-07-08,0ab4b35dcffcffd1,Default,8
Kierkegaard: A Christian Missionary to Christians,47.13,1,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,2026-07-08,0cf57cb49272fd37,Philosophy,8
Howl and Other Poems,40.45,2,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,2026-07-08,b7870fa6dc088fbb,Poetry,8
Death by Leisure: A Cautionary Tale,37.51,4,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,2026-07-08,4dbd54d9e36c9566,Default,8
